Name,Full Address,Street,Municipality,Categories,Price,Phone,Claimed,Review Count,Average Rating,Review Url,Cid,Featured Image,Latitude,Longitude,Website,Domain,Opening Hours,Google Knowledge Url,Kgmid,Google Maps Url,Place Id,Emails,Facebook Links,Instagram Links,Youtube Links,Tiktok Links,Linkedin Links,Twitter Links,Yelp Links,Pinterest Links,Search Keyword
Castro Realty Group,"4018 L St, Omaha, NE 68107",4018 L St,"Omaha, NE 68107","Real estate agency, Commercial real estate agency, Real estate agent",,(402) 319-0093,YES,,4.9,https://search.google.com/local/reviews?placeid=ChIJ31vhQK6Ok4cRiifENxWyyas&authuser=0&hl=en&gl=US,12378620855004178314,,41.2128985,-95.974167,www.crghouses.com/,crghouses.com,Sunday(2026-01-25): [Closed],https://www.google.com/search?kgmid=/g/11btvg7wyz,/g/11btvg7wyz,https://www.google.com/maps?cid=12378620855004178314,ChIJ31vhQK6Ok4cRiifENxWyyas,,,,,,,,,,Real estate companies
"Kim Bills, Realtor, Better Homes and Gardens","760 W Gold Coast Rd #109, Papillion, NE 68046",760 W Gold Coast Rd #109,"Papillion, NE 68046",Real estate agency,,(402) 657-4332,YES,,5,https://search.google.com/local/reviews?placeid=ChIJcZ2aFRyKk4cRurouUtPf8aE&authuser=0&hl=en&gl=US,11669354208203553466,,41.1387052,-96.0520033,www.keyswithkim.com/,keyswithkim.com,Sunday(2026-01-25): [Open 24 hours],https://www.google.com/search?kgmid=/g/11g0k1p4by,/g/11g0k1p4by,https://www.google.com/maps?cid=11669354208203553466,ChIJcZ2aFRyKk4cRurouUtPf8aE,,,,,,,,,,Real estate companies
Lee Curtis The Real Estate Guy Omaha Real Estate Agent.,"254 N 114th St, Omaha, NE 68154",254 N 114th St,"Omaha, NE 68154","Real estate agency, Real estate agent, Real estate consultant",,(402) 212-5697,YES,,4.9,https://search.google.com/local/reviews?placeid=ChIJPegvRpD1k4cRJk_EqVAJzvQ&authuser=0&hl=en&gl=US,17640047032507060006,,41.259907399999996,-96.0915315,www.omahahomesearches.com/,omahahomesearches.com,Sunday(2026-01-25): [Open 24 hours],https://www.google.com/search?kgmid=/g/11fhrz0l8q,/g/11fhrz0l8q,https://www.google.com/maps?cid=17640047032507060006,ChIJPegvRpD1k4cRJk_EqVAJzvQ,,,,,,,,,,Real estate companies
Neighborhood Realty,"711 2nd St # 1, Webster City, IA 50595",711 2nd St # 1,"Webster City, IA 50595",Real estate agency,,(515) 832-3364,YES,,4.5,https://search.google.com/local/reviews?placeid=ChIJlba4WUr_7YcRCNRICMt1Glw&authuser=0&hl=en&gl=US,6636746515761648648,,42.4698333,-93.8220214,www.neighborhood-realty.net/,neighborhood-realty.net,Sunday(2026-01-25): [Closed],https://www.google.com/search?kgmid=/g/1tdqp645,/g/1tdqp645,https://www.google.com/maps?cid=6636746515761648648,ChIJlba4WUr_7YcRCNRICMt1Glw,,,,,,,,,,Real estate companies
Aavantis Real Estate - Kenneth Crock,"1120 Monroe Ave, Tipton, IA 52772",1120 Monroe Ave,"Tipton, IA 52772",Real estate agency,,(563) 889-0029,YES,,5,https://search.google.com/local/reviews?placeid=ChIJaZQdT-SF44cR8vtNnabihMU&authuser=0&hl=en&gl=US,14232749927629192178,,41.784219799999995,-91.1220736,aavantisllc.com/,aavantisllc.com,Sunday(2026-01-25): [Open 24 hours],https://www.google.com/search?kgmid=/g/11bv3qzn4g,/g/11bv3qzn4g,https://www.google.com/maps?cid=14232749927629192178,ChIJaZQdT-SF44cR8vtNnabihMU,,,,,,,,,,Real estate companies
Brandon Wyant -REALTOR,"535 W Broadway, Council Bluffs, IA 51503",535 W Broadway,"Council Bluffs, IA 51503",Real estate agent,,(402) 253-1454,YES,,5,https://search.google.com/local/reviews?placeid=ChIJRUBPYhSFk4cRi-J1wkhkQtk&authuser=0&hl=en&gl=US,15655185518356193931,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2zdNVUuVeGnCxtRpbjwfqg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=350.83093&pitch=0&thumbfov=100,41.2608068,-95.8513274,,,Sunday(2026-01-25): [Open 24 hours],https://www.google.com/search?kgmid=/g/11rbygspq9,/g/11rbygspq9,https://www.google.com/maps?cid=15655185518356193931,ChIJRUBPYhSFk4cRi-J1wkhkQtk,,,,,,,,,,Real estate companies
Better Homes and Gardens Real Estate Innovations,"117 E Salem Ave, Indianola, IA 50125",117 E Salem Ave,"Indianola, IA 50125","Real estate agency, Real estate agent, Real estate consultant",,(515) 962-5555,YES,,4.5,https://search.google.com/local/reviews?placeid=ChIJ4WwXakew7ocRkibmP4pyVBA&authuser=0&hl=en&gl=US,1176691340753643154,,41.359908999999995,-93.560028,www.bhginnovations.com/,bhginnovations.com,Sunday(2026-01-25): [Closed],https://www.google.com/search?kgmid=/g/11hbk4vmlm,/g/11hbk4vmlm,https://www.google.com/maps?cid=1176691340753643154,ChIJ4WwXakew7ocRkibmP4pyVBA,,,,,,,,,,Real estate companies
Leah Johnson - Realtor,"900 Woodbury Ave Ste 6, Council Bluffs, IA 51503",900 Woodbury Ave Ste 6,"Council Bluffs, IA 51503","Real estate agency, Commercial real estate agency, Property investment company, Real estate agent, Real estate appraiser, Real estate consultant",,(402) 575-1911,YES,,5,https://search.google.com/local/reviews?placeid=ChIJd8vtZMiFk4cR_ZXGQMPJuYs&authuser=0&hl=en&gl=US,10068300282406016509,,41.2388536,-95.8269736,listedwithleah.com/,listedwithleah.com,Sunday(2026-01-25): [Open 24 hours],https://www.google.com/search?kgmid=/g/11r5ghxp9d,/g/11r5ghxp9d,https://www.google.com/maps?cid=10068300282406016509,ChIJd8vtZMiFk4cR_ZXGQMPJuYs,,,,,,,,,,Real estate companies
Ferris Real Estate,"655 S Oak St, Iowa Falls, IA 50126",655 S Oak St,"Iowa Falls, IA 50126",Real estate agency,,(641) 648-4040,YES,,4.8,https://search.google.com/local/reviews?placeid=ChIJcQRT0BvY8YcR1Z3HXdqHG3k&authuser=0&hl=en&gl=US,8726718074906451413,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wOYy5l6SQPjzw1VrlgQwmw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=277.36035&pitch=0&thumbfov=100,42.5083602,-93.2628879,www.ferrisrealestate.net/,ferrisrealestate.net,Sunday(2026-01-25): [Closed],https://www.google.com/search?kgmid=/g/1264gqgjr,/g/1264gqgjr,https://www.google.com/maps?cid=8726718074906451413,ChIJcQRT0BvY8YcR1Z3HXdqHG3k,,,,,,,,,,Real estate companies
Krukow Real Estate,"515 Central Ave W, Hampton, IA 50441",515 Central Ave W,"Hampton, IA 50441",Real estate agency,,(641) 456-3883,YES,,4.5,https://search.google.com/local/reviews?placeid=ChIJ0SOKPyvJ8YcRlIJBg6RekQw&authuser=0&hl=en&gl=US,905609060747936404,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rCbTzJDmizcwnxMYJlzKZw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=10.091923&pitch=0&thumbfov=100,42.7419577,-93.2142346,www.krukowrealestate.com/,krukowrealestate.com,Sunday(2026-01-25): [Closed],https://www.google.com/search?kgmid=/g/1tlc8mjg,/g/1tlc8mjg,https://www.google.com/maps?cid=905609060747936404,ChIJ0SOKPyvJ8YcRlIJBg6RekQw,,,,,,,,,,Real estate companies
Sandersfeld Realty Company,"170 E Washington St, Marengo, IA 52301",170 E Washington St,"Marengo, IA 52301","Real estate agency, Commercial real estate agency, Real estate agent",,(319) 642-7077,YES,,4.6,https://search.google.com/local/reviews?placeid=ChIJH8oTAouj5YcRuvBzK5O2f4A&authuser=0&hl=en&gl=US,9259320102102495418,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iXCUEK5ozHwg3AdOqjtK7Q&cb_client=search.gws-prod.gps&w=80&h=92&yaw=168.17203&pitch=0&thumbfov=100,41.799543899999996,-92.0692287,sandersfeldrealtycompany.com/,sandersfeldrealtycompany.com,Sunday(2026-01-25): [Closed],https://www.google.com/search?kgmid=/g/11c1nhjcd6,/g/11c1nhjcd6,https://www.google.com/maps?cid=9259320102102495418,ChIJH8oTAouj5YcRuvBzK5O2f4A,,,,,,,,,,Real estate companies
Iowa Realty - Beaverdale,"3521 Beaver Ave, Des Moines, IA 50310",3521 Beaver Ave,"Des Moines, IA 50310","Real estate agency, Real estate consultant",,(515) 453-5900,YES,,4.6,https://search.google.com/local/reviews?placeid=ChIJy0aq9Ruc7ocRPUa6UJsMP4w&authuser=0&hl=en&gl=US,10105809950056531517,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HdelZhUWQCEj-q0saKoXNg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=54.140648&pitch=0&thumbfov=100,41.627511299999995,-93.6765104,www.iowarealty.com/,iowarealty.com,Sunday(2026-01-25): [Closed],https://www.google.com/search?kgmid=/g/1th49y_7,/g/1th49y_7,https://www.google.com/maps?cid=10105809950056531517,ChIJy0aq9Ruc7ocRPUa6UJsMP4w,,,,,,,,,,Real estate companies
Iowa Realty,"130 N Grand St, Chariton, IA 50049",130 N Grand St,"Chariton, IA 50049",Real estate agency,,(641) 774-5822,NO,,4.8,https://search.google.com/local/reviews?placeid=ChIJsT1kD6M76YcRSlcc3UZYdJ4&authuser=0&hl=en&gl=US,11417848016671627082,,41.0154626,-93.3066308,chariton.iowarealty.com/,chariton.iowarealty.com,Sunday(2026-01-25): [Closed],https://www.google.com/search?kgmid=/g/1tfw3ldm,/g/1tfw3ldm,https://www.google.com/maps?cid=11417848016671627082,ChIJsT1kD6M76YcRSlcc3UZYdJ4,,,,,,,,,,Real estate companies
Hometown Real Estate,"712 Adair Ct, Sigourney, IA 52591",712 Adair Ct,"Sigourney, IA 52591",Real estate agency,,(641) 295-4142,NO,,3.7,https://search.google.com/local/reviews?placeid=ChIJs3gpaTrh5YcRCfMKrx4Pi_A&authuser=0&hl=en&gl=US,17332964215325651721,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WY93WcFyzMnSTLzieQrqUA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=333.7029&pitch=0&thumbfov=100,41.329413599999995,-92.197002,www.hometown-re.com/contact.html,hometown-re.com,Sunday(2026-01-25): [Open 24 hours],https://www.google.com/search?kgmid=/g/11ghr1198j,/g/11ghr1198j,https://www.google.com/maps?cid=17332964215325651721,ChIJs3gpaTrh5YcRCfMKrx4Pi_A,,,,,,,,,,Real estate companies
F and G Realty,"210 N Franklin St, Manchester, IA 52057",210 N Franklin St,"Manchester, IA 52057",Real estate agency,,(563) 920-0882,YES,,5,https://search.google.com/local/reviews?placeid=ChIJNT90gmy05IcRXn0IPYwevCQ&authuser=0&hl=en&gl=US,2647024268655230302,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VmWsSWT_I4IfMxPKBl24OA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=298.60806&pitch=0&thumbfov=100,42.4853966,-91.4582003,www.fandgrealty.net/,fandgrealty.net,Sunday(2026-01-25): [Open 24 hours],https://www.google.com/search?kgmid=/g/1tdpb4tc,/g/1tdpb4tc,https://www.google.com/maps?cid=2647024268655230302,ChIJNT90gmy05IcRXn0IPYwevCQ,,,,,,,,,,Real estate companies
Ouren Real Estate,"1009 7th St, Harlan, IA 51537",1009 7th St,"Harlan, IA 51537",Real estate agency,,(712) 755-3300,NO,,4.8,https://search.google.com/local/reviews?placeid=ChIJmdfdjGcjk4cRePmv0STPMVk&authuser=0&hl=en&gl=US,6427145900278151544,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=h4mOIPaKs0cqpbSw_tV_tA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=281.9917&pitch=0&thumbfov=100,41.6581724,-95.3191751,www.ouren.com/,ouren.com,Sunday(2026-01-25): [Closed],https://www.google.com/search?kgmid=/g/1tfw3jsm,/g/1tfw3jsm,https://www.google.com/maps?cid=6427145900278151544,ChIJmdfdjGcjk4cRePmv0STPMVk,,,,,,,,,,Real estate companies
"Beth Van Zee | Realtor in Iowa, Legacy Realty of IOWA","12345 University Ave #100, Clive, IA 50325",12345 University Ave #100,"Clive, IA 50325","Real estate agency, Real estate agent, Real estate consultant",,(515) 556-2310,YES,,5,https://search.google.com/local/reviews?placeid=ChIJ66DsK5md7ocRB8ytNrVP3t8&authuser=0&hl=en&gl=US,16131418555012729863,,41.6011905,-93.7878171,bethvanzee.com/,bethvanzee.com,Sunday(2026-01-25): [8 AM–11 PM],https://www.google.com/search?kgmid=/g/11h1fzvnjh,/g/11h1fzvnjh,https://www.google.com/maps?cid=16131418555012729863,ChIJ66DsK5md7ocRB8ytNrVP3t8,,,,,,,,,,Real estate companies
Sundance Realty,"112 E Robinson St, Knoxville, IA 50138",112 E Robinson St,"Knoxville, IA 50138","Real estate agency, Real estate agent, Real estate consultant",,(641) 842-7214,YES,,4.6,https://search.google.com/local/reviews?placeid=ChIJQ7EBkv_V7ocRnnIvjLir7FE&authuser=0&hl=en&gl=US,5903282020690129566,,41.317855699999996,-93.0982258,sundancerealtyiowa.com/,sundancerealtyiowa.com,Sunday(2026-01-25): [Closed],https://www.google.com/search?kgmid=/g/1th87p8v,/g/1th87p8v,https://www.google.com/maps?cid=5903282020690129566,ChIJQ7EBkv_V7ocRnnIvjLir7FE,,,,,,,,,,Real estate companies
Atlantic Home Realty LC,"610 Laurel St, Atlantic, IA 50022",610 Laurel St,"Atlantic, IA 50022",Apartment rental agency,,(712) 243-1300,NO,,4.4,https://search.google.com/local/reviews?placeid=ChIJH2d1A3mz7IcR6GzYNP2nOhQ&authuser=0&hl=en&gl=US,1457662135362940136,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M4ZsaISOqw4veu_FqIje-Q&cb_client=search.gws-prod.gps&w=80&h=92&yaw=61.377483&pitch=0&thumbfov=100,41.404320999999996,-95.0209196,,,,https://www.google.com/search?kgmid=/g/1wd3wlx2,/g/1wd3wlx2,https://www.google.com/maps?cid=1457662135362940136,ChIJH2d1A3mz7IcR6GzYNP2nOhQ,,,,,,,,,,Real estate companies
Bickford Realty,"29 N 16th St, Fort Dodge, IA 50501",29 N 16th St,"Fort Dodge, IA 50501","Real estate agency, Real estate agent, Real estate auctioneer",,(515) 571-9314,YES,,4.8,https://search.google.com/local/reviews?placeid=ChIJWXkk_lF28ocRgmTpozcpsnw&authuser=0&hl=en&gl=US,8985289525507482754,,42.506974799999995,-94.17619409999999,www.bickford-realty.com/,bickford-realty.com,Sunday(2026-01-25): [8 AM–6 PM],https://www.google.com/search?kgmid=/g/1v5fsgd6,/g/1v5fsgd6,https://www.google.com/maps?cid=8985289525507482754,ChIJWXkk_lF28ocRgmTpozcpsnw,,,,,,,,,,Real estate companies
Iowa Home & Land Realty,"231 1/2 S Main St, Osceola, IA 50213",231 1/2 S Main St,"Osceola, IA 50213",Real estate agency,,(515) 423-0195,YES,,4.8,https://search.google.com/local/reviews?placeid=ChIJrz9Au-CO_QcRaNT-gXXvtII&authuser=0&hl=en&gl=US,9418416008709723240,,41.0321952,-93.7654513,iowahomeandland.com/,iowahomeandland.com,Sunday(2026-01-25): [8 AM–5 PM],https://www.google.com/search?kgmid=/g/11stnncc63,/g/11stnncc63,https://www.google.com/maps?cid=9418416008709723240,ChIJrz9Au-CO_QcRaNT-gXXvtII,,,,,,,,,,Real estate companies
"Schaben Real Estate, LLC","701 Lincoln Hwy W, Dunlap, IA 51529",701 Lincoln Hwy W,"Dunlap, IA 51529",Real estate agency,,(712) 643-2350,YES,,5,https://search.google.com/local/reviews?placeid=ChIJJa5fbWL8kocRE5lRnloQb4w&authuser=0&hl=en&gl=US,10119324869114042643,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rXnzRUeu0plAv34-anZmOw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=65.66776&pitch=0&thumbfov=100,41.847527899999996,-95.6064227,www.jimschabenrealestate.com/,jimschabenrealestate.com,Sunday(2026-01-25): [Open 24 hours],https://www.google.com/search?kgmid=/g/1tj2chkb,/g/1tj2chkb,https://www.google.com/maps?cid=10119324869114042643,ChIJJa5fbWL8kocRE5lRnloQb4w,,,,,,,,,,Real estate companies
First Choice Realty,"328 1st Ave W, Newton, IA 50208",328 1st Ave W,"Newton, IA 50208",Real estate agency,,(641) 791-7600,NO,,4.2,https://search.google.com/local/reviews?placeid=ChIJQ7ntEeAc74cRV4x8cVbEIv8&authuser=0&hl=en&gl=US,18384472504430005335,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PuhM_HPjMbQS7hytKCzHIA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=50.94365&pitch=0&thumbfov=100,41.6997498,-93.05713689999999,www.firstchoicenewton.com/,firstchoicenewton.com,,https://www.google.com/search?kgmid=/g/1tjdgrqd,/g/1tjdgrqd,https://www.google.com/maps?cid=18384472504430005335,ChIJQ7ntEeAc74cRV4x8cVbEIv8,,,,,,,,,,Real estate companies
Legacy Real Estate,"216 N B St, Oskaloosa, IA 52577",216 N B St,"Oskaloosa, IA 52577","Real estate agency, Commercial real estate agency",,(641) 676-4663,YES,,4.6,https://search.google.com/local/reviews?placeid=ChIJAeqXwqVN74cR8kvEeEzt3qM&authuser=0&hl=en&gl=US,11808136185711447026,,41.296912299999995,-92.64703279999999,www.legacygrouposky.com/,legacygrouposky.com,Sunday(2026-01-25): [Closed],https://www.google.com/search?kgmid=/g/11b6y862pv,/g/11b6y862pv,https://www.google.com/maps?cid=11808136185711447026,ChIJAeqXwqVN74cR8kvEeEzt3qM,,,,,,,,,,Real estate companies
R Realty,"114 N Elm St, Creston, IA 50801",114 N Elm St,"Creston, IA 50801",Real estate agency,,(641) 782-9408,YES,,4.4,https://search.google.com/local/reviews?placeid=ChIJhWWzeOeC64cR4IC78cikNBw&authuser=0&hl=en&gl=US,2032430514806948064,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1a77fgRmBDfCgStXy0_FZw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=227.28583&pitch=0&thumbfov=100,41.058032399999995,-94.3639922,rrealtyofcrestonia.com/,rrealtyofcrestonia.com,Sunday(2026-01-25): [Closed],https://www.google.com/search?kgmid=/g/11g6p40bjd,/g/11g6p40bjd,https://www.google.com/maps?cid=2032430514806948064,ChIJhWWzeOeC64cR4IC78cikNBw,,,,,,,,,,Real estate companies
Beam Real Estate,"216 N Main St, Pocahontas, IA 50574",216 N Main St,"Pocahontas, IA 50574","Real estate agency, Real estate agent",,(712) 335-3817,YES,,4.9,https://search.google.com/local/reviews?placeid=ChIJ27aZmvOU8ocRK5nENVWHwAw&authuser=0&hl=en&gl=US,918883124027627819,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=R83Vjz7cj5BTDlymdy5QuQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=91.71857&pitch=0&thumbfov=100,42.7348557,-94.6686953,www.beamiowa.com/,beamiowa.com,Sunday(2026-01-25): [Closed],https://www.google.com/search?kgmid=/g/1tdyrbps,/g/1tdyrbps,https://www.google.com/maps?cid=918883124027627819,ChIJ27aZmvOU8ocRK5nENVWHwAw,,,,,,,,,,Real estate companies
Rasmus Realty,"100 E Main St, Cherokee, IA 51012",100 E Main St,"Cherokee, IA 51012",Real estate agency,,(712) 225-4911,YES,,4.5,https://search.google.com/local/reviews?placeid=ChIJ7Qh_9pcSjYcRUKkUfmj6wvw&authuser=0&hl=en&gl=US,18213395169738533200,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kUP0eGAVoUj2FVv6P3IgLw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=8.14149&pitch=0&thumbfov=100,42.7499095,-95.551075,www.rasmusrealty.com/,rasmusrealty.com,Sunday(2026-01-25): [Closed],https://www.google.com/search?kgmid=/g/11fy1m__0c,/g/11fy1m__0c,https://www.google.com/maps?cid=18213395169738533200,ChIJ7Qh_9pcSjYcRUKkUfmj6wvw,,,,,,,,,,Real estate companies
EXIT Realty Frontier,"321 Central Ave, Fort Dodge, IA 50501",321 Central Ave,"Fort Dodge, IA 50501","Real estate agency, Commercial real estate agency, Real estate agent",,(515) 227-7355,YES,,4.9,https://search.google.com/local/reviews?placeid=ChIJi2KuUZ938ocRL3hGwfzv6l8&authuser=0&hl=en&gl=US,6911600447006865455,,42.5040542,-94.1931804,,,Sunday(2026-01-25): [Closed],https://www.google.com/search?kgmid=/g/11gjt22p61,/g/11gjt22p61,https://www.google.com/maps?cid=6911600447006865455,ChIJi2KuUZ938ocRL3hGwfzv6l8,,,,,,,,,,Real estate companies
Sunset Realty LLC,"218 W Main St, Panora, IA 50216",218 W Main St,"Panora, IA 50216","Real estate agency, Photographer, Real estate agent",,(641) 755-2377,YES,,5,https://search.google.com/local/reviews?placeid=ChIJvXrNc8ZX7IcROwq2G2DIKKk&authuser=0&hl=en&gl=US,12189212706585578043,,41.691330199999996,-94.3670358,sunsetrealtyia.com/,sunsetrealtyia.com,Sunday(2026-01-25): [Closed],https://www.google.com/search?kgmid=/g/11fk1bhx2c,/g/11fk1bhx2c,https://www.google.com/maps?cid=12189212706585578043,ChIJvXrNc8ZX7IcROwq2G2DIKKk,,,,,,,,,,Real estate companies
Falls City Realty PC,"2222 Harlan St, Falls City, NE 68355",2222 Harlan St,"Falls City, NE 68355",Real estate agency,,(402) 245-5936,NO,,5,https://search.google.com/local/reviews?placeid=ChIJaYYpzqBxlYcRPI8dxzoad-M&authuser=0&hl=en&gl=US,16390598208589238076,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Gatkp8-Z2YQAlDVFoEVBMQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=101.249954&pitch=0&thumbfov=100,40.0674821,-95.60148369999999,,,,https://www.google.com/search?kgmid=/g/1v9gkhqv,/g/1v9gkhqv,https://www.google.com/maps?cid=16390598208589238076,ChIJaYYpzqBxlYcRPI8dxzoad-M,,,,,,,,,,Real estate companies
Stevens Real Estate Omaha,"8022 159th Ave, Bennington, NE 68007",8022 159th Ave,"Bennington, NE 68007","Real estate agency, Commercial real estate agency, Industrial real estate agency, Real estate agent, Real estate appraiser, Real estate consultant, Real estate developer",,(402) 968-1185,YES,,5,https://search.google.com/local/reviews?placeid=ChIJmf0W7l_zk4cR27xXXkkgmZg&authuser=0&hl=en&gl=US,10995855464689286363,,41.3324113,-96.16354539999999,www.dreamhomesomaha.com/,dreamhomesomaha.com,Sunday(2026-01-25): [Open 24 hours],https://www.google.com/search?kgmid=/g/11fd4pdgk4,/g/11fd4pdgk4,https://www.google.com/maps?cid=10995855464689286363,ChIJmf0W7l_zk4cR27xXXkkgmZg,,,,,,,,,,Real estate companies
Home Realty,"1212 Washington St, Pella, IA 50219",1212 Washington St,"Pella, IA 50219","Real estate agency, Commercial real estate agency, Real estate agent, Real estate consultant",,(641) 628-4282,YES,,4.8,https://search.google.com/local/reviews?placeid=ChIJfzv7ZqY674cRG-az2xnBQIQ&authuser=0&hl=en&gl=US,9529829128320312859,,41.408323599999996,-92.9265769,www.pellahomerealty.com/,pellahomerealty.com,Sunday(2026-01-25): [Closed],https://www.google.com/search?kgmid=/g/1tf6blt6,/g/1tf6blt6,https://www.google.com/maps?cid=9529829128320312859,ChIJfzv7ZqY674cRG-az2xnBQIQ,,,,,,,,,,Real estate companies
Jim Hughes Real Estate,"410 S Locust St, Glenwood, IA 51534",410 S Locust St,"Glenwood, IA 51534",Real estate agency,,(712) 527-3114,YES,,4.5,https://search.google.com/local/reviews?placeid=ChIJVXvvo-59lIcRBrJrbeTGsGA&authuser=0&hl=en&gl=US,6967287307932774918,,41.0420665,-95.7451921,www.jimhughesrealestate.com/,jimhughesrealestate.com,Sunday(2026-01-25): [Closed],https://www.google.com/search?kgmid=/g/1tm88yjn,/g/1tm88yjn,https://www.google.com/maps?cid=6967287307932774918,ChIJVXvvo-59lIcRBrJrbeTGsGA,,,,,,,,,,Real estate companies
"Jason M. James, Heartland Properties Inc.","535 W Broadway #100, Council Bluffs, IA 51503",535 W Broadway #100,"Council Bluffs, IA 51503",Real estate agency,,(402) 690-2489,YES,,5,https://search.google.com/local/reviews?placeid=ChIJoTbvgvyEk4cRoDXQ31SIQlk&authuser=0&hl=en&gl=US,6431853115952084384,,41.260774999999995,-95.8513796,www.jasonjames.com/relocation/,jasonjames.com,Sunday(2026-01-25): [7 AM–8 PM],https://www.google.com/search?kgmid=/g/11fx7vp6jb,/g/11fx7vp6jb,https://www.google.com/maps?cid=6431853115952084384,ChIJoTbvgvyEk4cRoDXQ31SIQlk,,,,,,,,,,Real estate companies
Stuart + Associates Real Estate Group | REAL,"1402 Jones St, Omaha, NE 68102",1402 Jones St,"Omaha, NE 68102","Real estate agency, Real estate agent, Real estate consultant",,(402) 689-1769,YES,,5,https://search.google.com/local/reviews?placeid=ChIJrQBvWfmEk4cRLvqJQSRaOo0&authuser=0&hl=en&gl=US,10176545419761941038,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=V0WU6sOyiJVBivnrA3YjWQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=4.4778337&pitch=0&thumbfov=100,41.2537337,-95.9349443,beacons.ai/soldbystuart,beacons.ai,Sunday(2026-01-25): [8 AM–8 PM],https://www.google.com/search?kgmid=/g/12hk2blw6,/g/12hk2blw6,https://www.google.com/maps?cid=10176545419761941038,ChIJrQBvWfmEk4cRLvqJQSRaOo0,,,,,,,,,,Real estate companies
"Team Realty Services, Inc.","1218 S Main Ave 950 N, Sioux Center, IA 51250",1218 S Main Ave 950 N,"Sioux Center, IA 51250",Real estate agency,,(712) 441-7534,YES,,4.2,https://search.google.com/local/reviews?placeid=ChIJMbhvi78zjIcRKCVdVply19o&authuser=0&hl=en&gl=US,15769198623165588776,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QOMFPxvsfkyNDeeyG-Mo4A&cb_client=search.gws-prod.gps&w=80&h=92&yaw=86.57212&pitch=0&thumbfov=100,43.0663006,-96.1749961,www.teamrealtyiowa.com/,teamrealtyiowa.com,Sunday(2026-01-25): [Closed],https://www.google.com/search?kgmid=/g/1tcyfzc4,/g/1tcyfzc4,https://www.google.com/maps?cid=15769198623165588776,ChIJMbhvi78zjIcRKCVdVply19o,,,,,,,,,,Real estate companies
Prairie and Pine Real Estate Group,"254 N 114th St, Omaha, NE 68154",254 N 114th St,"Omaha, NE 68154",Real estate agency,,(402) 680-8213,YES,,5,https://search.google.com/local/reviews?placeid=ChIJTTXr6hzzk4cRdEfFMxJgsac&authuser=0&hl=en&gl=US,12083544906505996148,,41.259907399999996,-96.0915315,prairieandpinerealestategroup.com/,prairieandpinerealestategroup.com,Sunday(2026-01-25): [Closed],https://www.google.com/search?kgmid=/g/11h5q86ppt,/g/11h5q86ppt,https://www.google.com/maps?cid=12083544906505996148,ChIJTTXr6hzzk4cRdEfFMxJgsac,,,,,,,,,,Real estate companies
Coldwell Banker Associated REALTORS,"1728 Central Ave Suite 1, Fort Dodge, IA 50501",1728 Central Ave Suite 1,"Fort Dodge, IA 50501",Real estate agency,,(515) 955-7000,YES,,5,https://search.google.com/local/reviews?placeid=ChIJ_xfpBF128ocR-xde3a1Fqhc&authuser=0&hl=en&gl=US,1705252021958744059,,42.506354599999995,-94.1739711,www.coldwellbankerfortdodge.com/,coldwellbankerfortdodge.com,Sunday(2026-01-25): [Closed],https://www.google.com/search?kgmid=/g/1tfrh9yt,/g/1tfrh9yt,https://www.google.com/maps?cid=1705252021958744059,ChIJ_xfpBF128ocR-xde3a1Fqhc,,,,,,,,,,Real estate companies
